edad,ingresos,frecuencia_uso,satisfaccion,antiguedad_meses,indice_valor,nivel_riesgo,segmento_edad,desercion,ingresos_normalizado,indice_valor_normalizado
25,1750.18,14,1,36,47.30216216216216,Alto,Joven,1,0.26618037191754285,0.018432725205415088
61,2254.22,8,4,64,34.680307692307686,Bajo,Mayor,1,0.37349736200002553,0.013039135254654857
37,2450.07,27,1,35,68.0575,Alto,Adulto,0,0.4151964979964827,0.02730192757612555
20,2437.45,5,4,99,24.374499999999998,Alto,Joven,0,0.41250952788529915,0.008635241917391628
54,2247.64,18,2,81,27.410243902439024,Alto,Mayor,1,0.37209639026218183,0.009932480595304032
18,1291.58,17,1,49,25.831599999999998,Alto,Joven,1,0.16853817754442443,0.009257892094195905
53,728.91,12,1,17,40.495,Alto,Mayor,1,0.048738060867750815,0.015523878370053309
55,1939.05,9,3,108,17.7894495412844,Bajo,Mayor,0,0.3063933707209682,0.005821308191233956
55,2425.47,15,1,75,31.91407894736842,Alto,Mayor,1,0.40995882250241655,0.011857066201660892
23,3770.87,3,3,72,51.65575342465753,Alto,Joven,1,0.6964128310274786,0.020293108411321543
38,1833.94,14,2,84,21.575764705882353,Alto,Adulto,1,0.28401401823392397,0.007439282116615622
56,2823.31,6,5,39,70.58275,Bajo,Mayor,0,0.4946643842324676,0.028381021227196164
25,2742.26,22,1,56,48.109824561403514,Alto,Joven,1,0.4774077338749857,0.01877785672396961
52,2046.76,8,4,118,17.199663865546217,Bajo,Mayor,0,0.3293262986667348,0.005569280083845986
37,2389.46,24,5,66,35.66358208955224,Bajo,Adulto,0,0.4022918023991109,0.013459309557922608
32,3106.02,13,2,95,32.354375,Alto,Adulto,1,0.5548571988230134,0.0120452141771034
31,1548.61,11,4,112,13.704513274336282,Bajo,Adulto,1,0.22326336991189633,0.004075727044538844
22,530.73,30,5,41,12.636428571428572,Bajo,Joven,0,0.006542836094823222,0.003619311473124784
56,1928.3,5,5,10,175.29999999999998,Alto,Mayor,1,0.3041045491127889,0.07312895494962947
41,2506.02,24,2,8,278.44666666666666,Alto,Adulto,1,0.4271090160409135,0.1172057446255417
41,3185.69,1,2,116,27.22811965811966,Alto,Adulto,1,0.5718200283600966,0.009854654987641005
60,1704.38,7,1,35,47.34388888888889,Alto,Mayor,1,0.2564289272985092,0.01845055593341856
25,3461.4,19,3,13,247.24285714285716,Bajo,Joven,1,0.6305224474848512,0.10387168552392417
50,2228.43,24,3,71,30.950416666666666,Bajo,Mayor,0,0.36800631927677496,0.011445272577710197
38,3155.12,15,4,100,31.238811881188116,Bajo,Adulto,0,0.5653112584473486,0.011568510057163419
36,1874.07,25,2,112,16.584690265486724,Alto,Adulto,1,0.29255824252566676,0.005306488634524042
58,1622.7,24,4,16,95.45294117647059,Bajo,Mayor,1,0.239038141349106,0.039008588952942895
55,3581.16,17,4,85,41.64139534883721,Bajo,Mayor,0,0.6560209847681583,0.016013757765181363
61,2387.28,17,4,43,54.25636363636364,Bajo,Mayor,0,0.401827650668336,0.021404405102089376
23,1854.6,8,3,86,21.317241379310342,Bajo,Joven,0,0.2884128139943876,0.007328809537521468
46,1769.13,30,3,113,15.518684210526317,Bajo,Adulto,0,0.2702150853570775,0.004850961314096118
39,2841.86,6,3,39,71.04650000000001,Bajo,Adulto,0,0.49861393221681427,0.028579191578917383
29,3037.78,30,4,120,25.105619834710744,Bajo,Joven,0,0.5403279721679293,0.008947665151450896
49,2959.88,6,1,15,184.9925,Alto,Adulto,1,0.5237419997700533,0.07727076871579203
48,1815.76,22,2,65,27.51151515151515,Alto,Adulto,1,0.2801432482956263,0.009975755978697374
40,1225.68,27,4,26,45.39555555555556,Bajo,Adulto,0,0.15450716880219048,0.01761799118530679
63,1629.22,1,5,9,162.922,Alto,Mayor,1,0.2404263382686715,0.06783956925991476
35,3095.86,6,1,120,25.585619834710744,Alto,Adulto,1,0.5526939962612366,0.009152779477760725
32,2446.07,13,1,96,25.217216494845363,Alto,Adulto,1,0.41434484344460204,0.008995352805121603
56,2003.21,22,4,71,27.82236111111111,Bajo,Mayor,0,0.3200539097331341,0.010108587144507079
57,500.0,23,1,68,7.246376811594203,Alto,Mayor,1,0.0,0.0013160263991799143
62,2076.66,19,2,66,30.994925373134325,Alto,Mayor,1,0.3356924164420428,0.011464292105506105
27,2456.82,28,2,24,98.2728,Alto,Joven,1,0.4166336650527813,0.04021357529227011
54,1294.18,29,3,111,11.555178571428572,Bajo,Mayor,1,0.16909175300314688,0.003157270087036235
53,2731.92,15,5,120,22.57785123966942,Bajo,Mayor,0,0.47520620685837417,0.007867495250536219
35,1751.13,17,1,94,18.432947368421054,Alto,Adulto,1,0.2663826398736145,0.006096288656431817
28,2971.26,25,2,51,57.13961538461539,Alto,Joven,0,0.5261649569701539,0.02263648060193166
20,4094.45,16,3,41,97.48690476190475,Bajo,Joven,1,0.7653074260018651,0.03987774534995342
38,2502.86,24,3,82,30.154939759036147,Bajo,Adulto,0,0.4264362089449278,0.011105348181869238
48,1370.61,2,5,4,274.12199999999996,Alto,Adulto,1,0.18536474235320669,0.11535772152169188
30,2335.43,5,2,53,43.248703703703704,Alto,Adulto,1,0.39078807853958275,0.016700595203474285
46,3689.09,7,1,15,230.568125,Alto,Adulto,1,0.6790007537142785,0.09674621375334291
28,3490.41,7,5,8,387.8233333333333,Bajo,Joven,1,0.6366990721223658,0.1639447473283503
38,2968.35,8,5,120,24.53181818181818,Bajo,Adulto,1,0.5255453782836605,0.00870246736089147
28,2393.82,12,1,63,37.4034375,Alto,Joven,0,0.40322010586066087,0.014202787204569493
58,2458.72,8,2,105,23.195471698113206,Alto,Mayor,0,0.4170382009649246,0.008131417759388021
18,2154.28,1,3,48,43.96489795918368,Alto,Joven,0,0.3522187730212872,0.017006640416432087
39,3046.3,5,2,117,25.816101694915258,Alto,Adulto,1,0.5421419963634351,0.009251269335015903
49,2820.83,9,5,46,60.017659574468084,Bajo,Adulto,0,0.4941363584103016,0.023866330800039064
30,3195.2,19,1,102,31.02135922330097,Alto,Adulto,0,0.5738448370571928,0.011475587858357577
21,2406.34,27,5,35,66.84277777777778,Bajo,Joven,0,0.4058857846080473,0.026782850638074115
47,2725.24,23,3,43,61.93727272727272,Bajo,Adulto,0,0.4737839437567334,0.024686622797149504
25,2153.45,23,5,42,50.08023255813953,Bajo,Joven,0,0.35204205470177186,0.019619854450648795
25,1590.04,1,1,78,20.127088607594935,Alto,Joven,1,0.23208438193300035,0.006820231654237755
47,1573.2,22,5,117,13.332203389830509,Bajo,Adulto,1,0.22849891626958274,0.00391663102133282
57,1300.32,30,4,102,12.624466019417476,Bajo,Mayor,1,0.17039904274028367,0.00361419961729832
44,1586.14,12,5,103,15.251346153846155,Bajo,Adulto,0,0.23125401874491672,0.004736722011194181
36,2400.92,18,4,106,22.438504672897196,Bajo,Adulto,0,0.404731792690249,0.007807949464771484
64,3548.04,29,2,106,33.159252336448596,Alto,Mayor,1,0.6489692850785864,0.012389155578411117
41,3625.74,4,5,62,57.551428571428566,Alto,Adulto,0,0.6655126747488683,0.022812457236053928
24,4087.95,26,5,99,40.8795,Bajo,Joven,1,0.763923487355059,0.015688183491857747
35,2628.66,7,4,111,23.47017857142857,Bajo,Adulto,0,0.4532207446015747,0.008248805916164606
51,1975.18,28,5,60,32.38,Bajo,Mayor,0,0.3140859404608303,0.012056164290877755
57,3706.75,7,5,59,61.77916666666667,Bajo,Mayor,1,0.6827608085608315,0.024619060676093856
54,3139.24,9,2,13,224.23142857142855,Alto,Mayor,1,0.5619301898763823,0.09403840704714221
55,2922.2,12,3,105,27.567924528301884,Bajo,Mayor,1,0.5157194138913374,0.009999860918941474
63,3071.06,24,1,58,52.05186440677966,Alto,Mayor,1,0.5474137380395764,0.02046237515557551
45,2585.09,15,1,27,92.32464285714286,Alto,Adulto,1,0.4439440973952146,0.03767179978155731
58,1414.51,15,2,62,22.452539682539683,Alto,Mayor,1,0.19471165106009702,0.007813946926328924
24,2610.82,19,2,92,28.073333333333334,Alto,Joven,1,0.449422365300187,0.010215832974264562
30,1907.16,29,2,48,38.92163265306122,Alto,Adulto,1,0.29960355480609957,0.014851544654625745
51,2464.13,27,3,119,20.53441666666667,Bajo,Mayor,1,0.41819006374634327,0.006994291696786899
50,3645.59,2,4,29,121.51966666666667,Alto,Mayor,1,0.6697390104625762,0.050147461532161285
22,3063.48,23,2,41,72.94,Alto,Joven,0,0.5457998526637625,0.029388324864058343
35,2618.4,24,4,28,90.2896551724138,Bajo,Adulto,0,0.45103625067600084,0.03680220576488648
25,2876.27,22,3,49,57.5254,Bajo,Joven,1,0.5059402904993676,0.022801334667526058
51,2751.75,23,3,77,35.27884615384615,Bajo,Mayor,0,0.47942828429932255,0.013294903615715241
48,1888.1,26,5,81,23.02560975609756,Bajo,Adulto,1,0.2955454208663882,0.008058832097300066
64,1814.96,25,5,111,16.205000000000002,Bajo,Mayor,0,0.2799729173852502,0.005144238815749647
21,3117.16,3,3,60,51.10098360655738,Alto,Joven,1,0.557229056750001,0.020056043333203544
34,1742.94,27,5,42,40.533488372093025,Bajo,Adulto,1,0.2646388771786388,0.015540325279454608
37,3081.69,22,3,54,56.030727272727276,Bajo,Adulto,0,0.5496770100111993,0.0221626288560506
57,4121.15,22,1,6,588.7357142857143,Alto,Mayor,1,0.7709922201356685,0.24979892996658246
18,3102.44,25,5,54,56.408,Bajo,Joven,1,0.5540949679990802,0.022323845608737302
23,2415.62,2,5,45,52.51347826086956,Alto,Joven,0,0.4078616231684104,0.020659632686194123
59,4444.69,27,5,24,177.7876,Bajo,Mayor,1,0.8398782985645362,0.07419195994573018
56,2516.56,14,2,24,100.66239999999999,Alto,Mayor,1,0.429353125785119,0.04123470278008254
36,2252.62,16,5,50,44.16901960784313,Bajo,Adulto,0,0.37315670017927327,0.01709386598820299
27,1629.23,24,3,51,31.331346153846155,Bajo,Joven,1,0.24042846740505117,0.011608051942573467
50,1204.84,27,5,96,12.421030927835051,Bajo,Mayor,1,0.15007004858689219,0.0035272674261364297
25,1996.83,3,1,35,55.4675,Alto,Joven,1,0.3186955207228844,0.02192194972562398
63,1512.83,22,2,13,108.0592857142857,Alto,Mayor,1,0.21564531994532377,0.044395551176075285
59,1985.79,13,5,18,104.51526315789474,Bajo,Mayor,0,0.31634495415969377,0.042881114094656586
41,3722.13,18,1,28,128.3493103448276,Alto,Adulto,1,0.6860354203128127,0.053065915202957455
58,2382.69,23,5,83,28.365357142857142,Bajo,Mayor,0,0.4008503770700529,0.010340621030424782
50,1997.07,5,4,65,30.258636363636363,Alto,Mayor,1,0.31874661999599724,0.01114965997185505
51,3542.74,30,4,47,73.80708333333332,Bajo,Mayor,1,0.6478408427973446,0.029758848226081564
46,1013.0,22,5,79,12.6625,Bajo,Adulto,1,0.10922469627869544,0.003630452355431791
21,3138.33,13,4,53,58.11722222222222,Bajo,Joven,1,0.5617364384658295,0.023054233035039177
22,2197.38,12,3,8,244.15333333333334,Bajo,Joven,0,0.36139535081780133,0.10255146553473947
18,1634.57,19,4,72,22.391369863013697,Bajo,Joven,0,0.24156542623181185,0.007787807746490243
31,4035.48,20,3,21,183.4309090909091,Bajo,Adulto,0,0.7527519087707645,0.07660346732560508
36,2926.94,23,5,120,24.189586776859503,Bajo,Adulto,1,0.516728624535316,0.008556224519078625
25,3098.36,3,2,10,281.6690909090909,Alto,Joven,1,0.553226280356162,0.11858275582881111
20,1942.0,28,1,64,29.876923076923077,Alto,Joven,1,0.3070214659529802,0.010986545672588995
29,1213.88,4,3,1,606.94,Alto,Joven,1,0.15199478787414253,0.25757801288374366
38,3224.82,20,3,42,74.99581395348838,Bajo,Adulto,0,0.5801513390138693,0.030266818393408584
19,2649.72,4,2,80,32.71259259259259,Alto,Joven,1,0.4577047058172264,0.012198288260805398
62,2914.46,19,5,102,28.295728155339805,Bajo,Mayor,0,0.5140714623334484,0.010310867066120086
60,1491.97,4,5,102,14.485145631067962,Alto,Mayor,1,0.21120394145726612,0.004409308044427746
43,3327.32,11,5,119,27.727666666666668,Bajo,Adulto,1,0.6019749869058113,0.010068122171220608
56,638.43,25,4,96,6.5817525773195875,Bajo,Mayor,1,0.029473634904210146,0.0010320181657165308
50,3375.61,20,1,59,56.26016666666667,Alto,Mayor,1,0.6122565864833907,0.022260673245043962
46,3429.28,19,4,89,38.10311111111111,Bajo,Adulto,0,0.6236836614332495,0.014501772790777454
64,4253.08,2,2,90,46.73714285714286,Alto,Mayor,1,0.7990819163930727,0.018191280301037834
47,3355.16,23,4,2,1118.3866666666665,Bajo,Adulto,1,0.6079025025869007,0.4761301763769545
41,1726.78,21,1,19,86.339,Alto,Adulto,1,0.26119819278904094,0.0351140058186946
31,1309.33,6,5,104,12.469809523809523,Bajo,Adulto,1,0.17231739461839488,0.003548111569577353
56,4063.2,22,4,7,507.9,Bajo,Mayor,0,0.7586538748152974,0.21525609022181547
35,3182.58,23,5,6,454.6542857142857,Bajo,Adulto,1,0.5711578669460093,0.19250305102473225
57,3296.96,1,1,57,56.84413793103448,Alto,Mayor,1,0.595510928857037,0.022510216729367094
57,4003.63,11,5,52,75.54018867924529,Bajo,Mayor,1,0.7459706094014147,0.03049944142493718
50,2623.71,5,5,101,25.72264705882353,Alto,Mayor,1,0.4521668220936224,0.009211334158510725
28,2231.36,16,3,51,42.91076923076923,Bajo,Joven,1,0.3686301562360276,0.016556188533155904
46,3654.43,30,4,14,243.62866666666665,Bajo,Adulto,1,0.6716211670222324,0.10232726418084247
42,2690.76,25,3,52,50.76905660377359,Bajo,Adulto,1,0.4664426815195221,0.019914203784120132
35,2675.12,24,4,82,32.23036144578313,Bajo,Adulto,1,0.46311271222166867,0.0119922205174649
28,1835.45,22,4,8,203.9388888888889,Bajo,Joven,0,0.2843355178272589,0.0853669682844347
53,2772.46,18,1,93,29.494255319148937,Alto,Mayor,1,0.4838377257416847,0.010823023507304963
22,3570.35,16,5,19,178.51749999999998,Bajo,Joven,1,0.6537193883417008,0.07450386191817505
33,1120.51,2,3,10,101.86454545454545,Alto,Adulto,1,0.13211504149686804,0.04174840539473986
19,2578.37,20,1,78,32.63759493670886,Alto,Joven,1,0.442513317748055,0.012166240149010797
57,2622.9,13,3,57,45.22241379310345,Bajo,Mayor,1,0.4519943620468666,0.01754400398538708
64,2917.31,5,1,21,132.605,Alto,Mayor,1,0.5146782662016633,0.05488446294588329
50,3044.92,17,5,108,27.935045871559634,Bajo,Mayor,1,0.5418481755430363,0.010156739766850376
58,1913.22,5,1,9,191.322,Alto,Mayor,1,0.3008938114521988,0.07997550023324633
22,2374.45,3,2,107,21.985648148148147,Alto,Joven,0,0.39909596869317865,0.007614434129377918
42,1096.44,5,1,76,14.23948051948052,Alto,Adulto,1,0.12699021023092616,0.004304330057217148
43,2082.93,14,4,55,37.19517857142857,Bajo,Adulto,0,0.3370273849521157,0.014113793684086294
42,1509.68,27,5,57,26.02896551724138,Bajo,Adulto,1,0.21497464198571778,0.009342230625666232
26,2445.32,12,3,41,58.22190476190477,Bajo,Joven,0,0.41418515821612445,0.023098966136296237
30,3032.27,26,1,26,112.3062962962963,Alto,Adulto,1,0.5391548180227137,0.046210390164324905
64,1755.06,2,4,48,35.81755102040816,Alto,Mayor,1,0.2672193904708372,0.01352510379443335
51,2170.76,7,2,12,166.9815384615385,Alto,Mayor,0,0.3557275897750355,0.06957429737797165
18,2790.51,3,5,110,25.13972972972973,Alto,Joven,0,0.48768081690704623,0.008962241043403643
37,2661.05,21,4,114,23.139565217391304,Bajo,Adulto,0,0.4601170173354285,0.0081075277174513
48,3786.38,17,2,51,72.815,Alto,Adulto,0,0.699715121552396,0.029334909674915158
61,2337.44,21,3,76,30.356363636363636,Bajo,Mayor,0,0.3912160349519028,0.01119142093791245
29,2479.75,13,5,69,35.425,Bajo,Joven,0,0.4215157747714372,0.013357358298405734
24,2065.53,6,5,84,24.300352941176474,Bajo,Joven,0,0.33332268765143486,0.008603557284019873
22,3149.63,17,4,24,125.9852,Bajo,Joven,0,0.5641423625748925,0.05205567999316286
47,1518.16,25,3,50,29.767843137254903,Bajo,Adulto,1,0.2167801496357048,0.010939933467716174
25,1612.63,19,3,62,25.59730158730159,Bajo,Joven,1,0.23689410101474642,0.009157771341954037
53,2390.42,8,1,32,72.4369696969697,Alto,Mayor,1,0.4024961994915623,0.029173369193809404
41,3389.14,10,1,65,51.35060606060606,Alto,Adulto,0,0.615137308005127,0.020162712377982714
35,1974.56,29,1,32,59.835151515151516,Alto,Adulto,1,0.31395393400528876,0.023788341179970664
29,628.08,9,5,50,12.31529411764706,Bajo,Joven,0,0.02726997875121894,0.0034820838124117208
36,3071.62,22,4,24,122.8648,Bajo,Adulto,1,0.5475329696768397,0.050722265943543704
59,3970.5,6,1,64,61.08461538461538,Alto,Mayor,0,0.7389167805754631,0.02432226397129057
64,2243.21,25,1,18,118.06368421052632,Alto,Mayor,1,0.37115318284597404,0.04867064587959916
55,2726.29,21,2,9,272.629,Alto,Mayor,1,0.4740075030766021,0.11471973050256572
33,2314.29,21,1,89,25.714333333333332,Alto,Adulto,0,0.3862870842328935,0.009207781524754379
54,1982.8,24,2,117,16.803389830508475,Alto,Mayor,0,0.31570834238216294,0.005399943663573394
34,1210.98,12,5,9,121.098,Bajo,Adulto,1,0.15137733832402903,0.04996727429411827
62,4205.7,24,3,76,54.61948051948052,Bajo,Mayor,0,0.7889940682260461,0.021559572758031553
49,1002.12,3,5,107,9.278888888888888,Alto,Adulto,1,0.10690819589758004,0.0021845625355359378
43,3444.4,6,4,7,430.55,Bajo,Adulto,0,0.6269029156393584,0.18220277118001274
40,2289.76,11,3,35,63.604444444444454,Bajo,Adulto,0,0.38106431269348534,0.025399041138004674
42,2055.52,17,2,55,36.705714285714286,Alto,Adulto,1,0.33119142213535346,0.013904635064884195
29,2612.06,19,2,86,30.02367816091954,Alto,Joven,1,0.44968637821126994,0.011049257277144156
45,2606.99,20,5,55,46.55339285714285,Bajo,Adulto,0,0.4486069060667612,0.01811275997299735
26,3378.33,13,5,108,30.993853211009174,Bajo,Joven,1,0.6128357115786695,0.011463833947564448
19,1733.18,2,2,45,37.67782608695652,Alto,Joven,1,0.26256084007205,0.014320039350737604
43,2438.3,1,5,34,69.66571428571429,Alto,Adulto,0,0.4126905044775739,0.027989152138159147
62,1937.25,7,1,10,176.11363636363637,Alto,Mayor,1,0.30601012617262185,0.07347663927168877
56,2678.53,27,3,50,52.520196078431375,Bajo,Mayor,1,0.463838747727147,0.020662503354159673
45,1840.34,26,5,78,23.29544303797468,Bajo,Adulto,0,0.285376665516933,0.008174137663608808
18,3300.22,8,4,33,97.06529411764706,Bajo,Joven,0,0.5962050273168198,0.03969758205149098
29,1959.62,13,5,42,45.572558139534884,Bajo,Joven,1,0.3107730042540145,0.017693628197323494
42,3847.37,25,5,32,116.58696969696969,Bajo,Adulto,1,0.7127007243321963,0.04803961399918226
44,2376.13,18,4,17,132.00722222222223,Bajo,Adulto,1,0.3994536636049686,0.05462901964135855
64,2178.95,18,1,85,25.33662790697674,Alto,Mayor,1,0.3574713524700111,0.009046379870440421
31,936.25,21,5,60,15.348360655737705,Bajo,Adulto,0,0.09288357456448516,0.0047781783949395334
51,2436.18,26,1,111,21.751607142857143,Alto,Mayor,1,0.412239127565077,0.0075144233728588776
23,3082.86,14,1,25,118.57153846153847,Alto,Joven,0,0.5499261189676244,0.04888766292659904
42,2406.12,6,4,92,25.872258064516128,Bajo,Adulto,0,0.40583894360769385,0.009275266159846503
49,3084.56,8,5,49,61.6912,Bajo,Adulto,1,0.5502880721521737,0.02458147062698749
34,3077.63,26,1,17,170.97944444444445,Alto,Adulto,0,0.5488125806410404,0.07128268861200038
62,2919.58,29,1,19,145.97899999999998,Alto,Mayor,1,0.5151615801598556,0.06059946086269091
59,2041.88,3,1,111,18.23107142857143,Alto,Mayor,1,0.32828728011344044,0.00601002272434761
55,2382.97,14,4,44,52.95488888888888,Bajo,Mayor,0,0.40090999288868445,0.020848256943677836
52,1651.04,13,3,87,18.76181818181818,Bajo,Mayor,1,0.2450721138491805,0.006236822230042061
56,2341.62,4,3,42,54.45627906976744,Alto,Mayor,0,0.3921060139586181,0.021489833267592625
48,2732.33,18,5,76,35.48480519480519,Bajo,Adulto,0,0.47529350144994187,0.013382914344743849
32,2852.66,2,1,68,41.342898550724634,Alto,Adulto,1,0.500913399506892,0.01588620366174282
62,2215.68,27,2,31,69.24,Alto,Mayor,1,0.3652916703926553,0.02780723526542007
30,1988.26,10,2,112,17.595221238938052,Alto,Adulto,0,0.31687085084548006,0.005738310259179636
37,2508.18,16,3,6,358.31142857142856,Bajo,Adulto,0,0.427568909498929,0.1513336755296879
63,2074.06,19,5,53,38.40851851851852,Bajo,Mayor,0,0.33513884098332036,0.014632279946236625
45,2748.86,8,2,7,343.6075,Alto,Adulto,1,0.47881296388558875,0.14505037052336203
38,2345.77,2,1,86,26.96287356321839,Alto,Adulto,1,0.39298960555619433,0.009741309625011865
24,2294.81,7,4,116,19.613760683760685,Bajo,Joven,1,0.3821395265652346,0.006600875589085077
46,2888.48,29,3,69,41.264,Bajo,Adulto,1,0.5085399660189834,0.015852488613662185
38,2036.01,26,2,114,17.704434782608697,Alto,Adulto,0,0.3270374770585555,0.005784979555916956
23,2673.24,23,3,43,60.75545454545454,Bajo,Joven,1,0.4627124345822847,0.024181606463432124
62,3435.64,16,5,63,53.681875,Bajo,Mayor,0,0.6250377921707397,0.021158913748713586
36,3652.67,24,3,118,30.69470588235294,Bajo,Adulto,0,0.671246439019405,0.01133600185842964
36,3102.09,29,2,22,134.87347826086958,Alto,Adulto,1,0.5540204482257907,0.05585383250885571
32,3060.57,28,3,77,39.238076923076925,Bajo,Adulto,0,0.5451802739772694,0.014986768098915072
49,2324.19,25,4,95,24.2103125,Bajo,Adulto,1,0.38839492924879815,0.008565081066452056
60,3281.94,4,5,81,40.023658536585366,Alto,Mayor,1,0.5923129660147252,0.015322464022698764
45,2883.8,19,1,51,55.45769230769231,Alto,Adulto,0,0.507543530193283,0.021917758687706592
60,3013.99,30,3,23,125.58291666666666,Bajo,Mayor,1,0.535262756720619,0.05188377567044965
54,4628.3,11,4,52,87.32641509433962,Bajo,Mayor,1,0.8789713716322386,0.03553594953091049
59,2712.72,21,5,113,23.79578947368421,Bajo,Mayor,0,0.4711182650093469,0.00838794645961315
28,3346.18,1,3,52,63.13547169811321,Alto,Joven,0,0.6059905381179286,0.025198638994418415
39,2898.94,16,5,21,131.77,Bajo,Adulto,0,0.5107670426721513,0.05452764948240682
